,logg,Teff,Z,aLSM,bLSM
237,4.0,7000,-4.0,0.32738350399345134,0.3002949112448253
238,4.5,7000,-4.0,0.31778198973651145,0.3088237790088489
239,5.0,7000,-4.0,0.305798906366504,0.31750027056655383
240,3.5,7250,-4.0,0.32298702234251936,0.30044773417852155
241,4.0,7250,-4.0,0.3182337084655144,0.30373227030718525
242,4.5,7250,-4.0,0.3123031155357823,0.3091589051335261
243,5.0,7250,-4.0,0.3033423788696944,0.31590402937394846
244,3.5,7500,-4.0,0.3561015975675198,0.2558550754202372
245,4.0,7500,-4.0,0.30298103008018873,0.3111952641166054
246,4.5,7500,-4.0,0.29954596176115544,0.31358271443412294
247,5.0,7500,-4.0,0.29497622271260626,0.3171572122352532
248,3.5,7750,-4.0,0.3780596096278322,0.2525736279790821
249,4.0,7750,-4.0,0.29676353315657816,0.30345280660858454
250,4.5,7750,-4.0,0.2890593853380359,0.31864865229050854
251,5.0,7750,-4.0,0.2862079331528883,0.32048974756986415
252,3.5,8000,-4.0,0.37446540571539333,0.2766820146345172
253,4.0,8000,-4.0,0.33259264722220067,0.2831072294354589
254,4.5,8000,-4.0,0.2713751962680233,0.3204750158902955
255,5.0,8000,-4.0,0.2692343794369828,0.32833947885426823
256,3.5,8250,-4.0,0.3781048555542585,0.26836842369775166
257,4.0,8250,-4.0,0.33715009371829224,0.2935551995487399
258,4.5,8250,-4.0,0.28130361404780807,0.30886539894462867
259,5.0,8250,-4.0,0.2575192920510617,0.33358843425871476
260,3.5,8500,-4.0,0.3467279431445364,0.28046573176963596
261,4.0,8500,-4.0,0.3481001872109403,0.2809364001281365
262,4.5,8500,-4.0,0.29879434926295656,0.31425537418189664
263,5.0,8500,-4.0,0.24690541907768349,0.32690992114764755
264,3.5,8750,-4.0,0.3226429600097248,0.2906308364714202
265,4.0,8750,-4.0,0.3364302316570045,0.28016662539386217
266,4.5,8750,-4.0,0.31288919939169024,0.3027278192467505
267,5.0,8750,-4.0,0.2574321699215281,0.3348656030154732
268,3.5,9000,-4.0,0.29408345473208675,0.29898006561639606
269,4.0,9000,-4.0,0.3057671836618769,0.29187319504365655
270,4.5,9000,-4.0,0.3169116297563568,0.28418427055018736
271,5.0,9000,-4.0,0.2797840526923985,0.3181022859516235
272,3.5,9250,-4.0,0.29408345473208675,0.29898006561639606
273,4.0,9250,-4.0,0.3057671836618769,0.29187319504365655
274,4.5,9250,-4.0,0.3169116297563568,0.28418427055018736
275,5.0,9250,-4.0,0.2797840526923985,0.3181022859516235
276,3.5,9500,-4.0,0.29408345473208675,0.29898006561639606
277,4.0,9500,-4.0,0.3057671836618769,0.29187319504365655
278,4.5,9500,-4.0,0.3169116297563568,0.28418427055018736
279,5.0,9500,-4.0,0.2797840526923985,0.3181022859516235
280,3.5,9750,-4.0,0.29408345473208675,0.29898006561639606
281,4.0,9750,-4.0,0.3057671836618769,0.29187319504365655
282,4.5,9750,-4.0,0.3169116297563568,0.28418427055018736
283,5.0,9750,-4.0,0.2797840526923985,0.3181022859516235
284,3.5,10000,-4.0,0.29408345473208675,0.29898006561639606
285,4.0,10000,-4.0,0.3057671836618769,0.29187319504365655
286,4.5,10000,-4.0,0.3169116297563568,0.28418427055018736
287,5.0,10000,-4.0,0.2797840526923985,0.3181022859516235
288,3.5,3500,-3.5,0.29908591994713346,0.3554094485924808
289,3.5,3750,-3.5,0.24104262890132072,0.37949556998130574
290,4.0,3750,-3.5,0.23979268044976054,0.3873271725238965
291,3.5,4000,-3.5,0.165966902713065,0.4148789377936325
292,4.0,4000,-3.5,0.1532008144528328,0.4209509763493574
293,4.5,4000,-3.5,0.16316068991643917,0.4210799349385566
294,3.5,4250,-3.5,0.1847528034560161,0.39122910527519345
295,4.0,4250,-3.5,0.13436601679946716,0.40628760845452533
296,4.5,4250,-3.5,0.11703955966866957,0.4136481807917102
297,3.5,4500,-3.5,0.29952158801930634,0.3363648493015793
298,4.0,4500,-3.5,0.20401813872819577,0.36675838446975745
299,4.5,4500,-3.5,0.14586166112856835,0.37423218237464895
300,5.0,4500,-3.5,0.1143699828990583,0.3735126101827589
301,3.5,4750,-3.5,0.36796685494417425,0.3178937277141108
302,4.0,4750,-3.5,0.2688666673206297,0.32357650288589346
303,4.5,4750,-3.5,0.205475821330262,0.3434931341572324
304,5.0,4750,-3.5,0.14582915585201117,0.3659830673807394
305,3.5,5000,-3.5,0.45268950329739066,0.27240034437040017
306,4.0,5000,-3.5,0.3511323603515515,0.33811192973661175
307,4.5,5000,-3.5,0.2709189047858278,0.36400444983234354
308,5.0,5000,-3.5,0.2113348286212933,0.36815265490940974
309,3.5,5250,-3.5,0.503633834449313,0.22240020306918154
310,4.0,5250,-3.5,0.4019850702042824,0.3082890694248259
311,4.5,5250,-3.5,0.3138738588086724,0.35790091240497385
312,5.0,5250,-3.5,0.24669564604675442,0.3750525134374062
313,3.5,5500,-3.5,0.3483953774000455,0.3097126500186732
314,4.0,5500,-3.5,0.32381251117534504,0.32539712626288664
315,4.5,5500,-3.5,0.29826679974608883,0.33544265280029945
316,5.0,5500,-3.5,0.27033766507238327,0.3420460506715546
317,3.5,5750,-3.5,0.35307770564630975,0.30455915664253796
318,4.0,5750,-3.5,0.32962795403937445,0.32147853853802816
319,4.5,5750,-3.5,0.30725471814620625,0.33196249836775116
320,5.0,5750,-3.5,0.2820718591547398,0.33986779436408426
321,3.5,6000,-3.5,0.358645322226976,0.2947576140934614
322,4.0,6000,-3.5,0.33601271671947475,0.31406348704682263
323,4.5,6000,-3.5,0.315716270951821,0.32659398912872406
324,5.0,6000,-3.5,0.29288047682147994,0.3372793946049777
325,3.5,6250,-3.5,0.35756412252583447,0.29047135490451753
326,4.0,6250,-3.5,0.3376827241107067,0.3086168667748529
327,4.5,6250,-3.5,0.3210537116126839,0.3214200824047255
328,5.0,6250,-3.5,0.29957576836961036,0.3325593260732948
329,3.5,6500,-3.5,0.35506853334602023,0.2860425691478674
330,4.0,6500,-3.5,0.3381523802185775,0.30209076637980753
331,4.5,6500,-3.5,0.3221640963105247,0.31508156262038367
332,5.0,6500,-3.5,0.30488881326616457,0.32574293495438805
333,3.5,6750,-3.5,0.348997347099659,0.2865510339135248
334,4.0,6750,-3.5,0.3354618419615348,0.2996327370994146
335,4.5,6750,-3.5,0.32201385874159294,0.3111319116870398
336,5.0,6750,-3.5,0.3075425653209513,0.3212248246060121
337,3.5,7000,-3.5,0.3343650299699325,0.29280772546161726
338,4.0,7000,-3.5,0.3274316666218878,0.29975320593298505
339,4.5,7000,-3.5,0.3180412331382265,0.30801310531045384
340,5.0,7000,-3.5,0.30637479583007443,0.3165154010548543
341,3.5,7250,-3.5,0.32313510988107724,0.30002045992062315
342,4.0,7250,-3.5,0.3184796467016559,0.30314559230761373
343,4.5,7250,-3.5,0.3125054402617127,0.3084528220900359
344,5.0,7250,-3.5,0.30382391587528057,0.31504769374126196
345,3.5,7500,-3.5,0.34997352364166184,0.2655581500482775
346,4.0,7500,-3.5,0.30303110102966757,0.3107630808345091
347,4.5,7500,-3.5,0.299593066789027,0.3130921801226161
348,5.0,7500,-3.5,0.29503542329111176,0.31649248561484483
349,3.5,7750,-3.5,0.3785529991661242,0.2519224491330424
350,4.0,7750,-3.5,0.29706748226965185,0.3028694416980844
351,4.5,7750,-3.5,0.2891065790537354,0.31824439172562313
352,5.0,7750,-3.5,0.28627100148098017,0.3199050178012998
353,3.5,8000,-3.5,0.37439660798634034,0.2765365638352143
354,4.0,8000,-3.5,0.3326502039719037,0.2831617434148641
355,4.5,8000,-3.5,0.27130139492136246,0.320247346337643
356,5.0,8000,-3.5,0.2693550193934051,0.3278397398972378
357,3.5,8250,-3.5,0.3779179777817041,0.26823360540440444
358,4.0,8250,-3.5,0.3370959129670848,0.2935234828664817
359,4.5,8250,-3.5,0.28177988895621814,0.3079546336856716
360,5.0,8250,-3.5,0.25761218127266855,0.33322209716119255
361,3.5,8500,-3.5,0.34628813354123067,0.28053643110482007
362,4.0,8500,-3.5,0.34803382635981156,0.2806582570721247
363,4.5,8500,-3.5,0.2990141374048625,0.3138817421128961
364,5.0,8500,-3.5,0.24709143160983404,0.3267799081585873
365,3.5,8750,-3.5,0.3222807189228574,0.2905822055845576
366,4.0,8750,-3.5,0.33607244796018915,0.28015444291602026
367,4.5,8750,-3.5,0.31309015408607443,0.3023282629909052
368,5.0,8750,-3.5,0.25762749999837503,0.33459416863932623
369,3.5,9000,-3.5,0.2938314058702397,0.29876043570595034
370,4.0,9000,-3.5,0.3054448080599045,0.29179416944496994
371,4.5,9000,-3.5,0.3166539750088993,0.28408907770683944
372,5.0,9000,-3.5,0.28003378610164287,0.3176544648120834
373,3.5,9250,-3.5,0.2938314058702397,0.29876043570595034
374,4.0,9250,-3.5,0.3054448080599045,0.29179416944496994
375,4.5,9250,-3.5,0.3166539750088993,0.28408907770683944
376,5.0,9250,-3.5,0.28003378610164287,0.3176544648120834
377,3.5,9500,-3.5,0.2938314058702397,0.29876043570595034
378,4.0,9500,-3.5,0.3054448080599045,0.29179416944496994
379,4.5,9500,-3.5,0.3166539750088993,0.28408907770683944
380,5.0,9500,-3.5,0.28003378610164287,0.3176544648120834
381,3.5,9750,-3.5,0.2938314058702397,0.29876043570595034
382,4.0,9750,-3.5,0.3054448080599045,0.29179416944496994
383,4.5,9750,-3.5,0.3166539750088993,0.28408907770683944
384,5.0,9750,-3.5,0.28003378610164287,0.3176544648120834
385,3.5,10000,-3.5,0.2938314058702397,0.29876043570595034
386,4.0,10000,-3.5,0.3054448080599045,0.29179416944496994
387,4.5,10000,-3.5,0.3166539750088993,0.28408907770683944
388,5.0,10000,-3.5,0.28003378610164287,0.3176544648120834
389,3.5,3500,-3.0,0.25413677650512945,0.387417713812551
390,4.0,3500,-3.0,0.2610506435390894,0.4039276554035972
391,3.5,3750,-3.0,0.23042610930383595,0.3782527884153723
392,4.0,3750,-3.0,0.22081129485381237,0.3941898175882844
393,4.5,3750,-3.0,0.22439354342704618,0.40661855257660345
394,5.0,3750,-3.0,0.2506367543091428,0.40958684757182867
395,3.5,4000,-3.0,0.2235722384021025,0.3914160756718397
396,4.0,4000,-3.0,0.19128824245865003,0.40458685463855537
397,4.5,4000,-3.0,0.1868593740611142,0.40270136606705625
398,5.0,4000,-3.0,0.19371396140440836,0.39843608045401974
399,3.5,4250,-3.0,0.23131057166297547,0.3897551923606521
400,4.0,4250,-3.0,0.17309016099068975,0.4107079950784208
401,4.5,4250,-3.0,0.1553678634293669,0.41451161002261916
402,5.0,4250,-3.0,0.15747548707525794,0.41667022610197274
403,3.5,4500,-3.0,0.30858625429507314,0.32307381933313156
404,4.0,4500,-3.0,0.23033432761404085,0.35864470796701553
405,4.5,4500,-3.0,0.16958706798831666,0.38019461147594197
406,5.0,4500,-3.0,0.1311772200787088,0.39354470699450816
407,3.5,4750,-3.0,0.32489895297121274,0.32103356446836884
408,4.0,4750,-3.0,0.2796687858937825,0.3304412752239216
409,4.5,4750,-3.0,0.21761347863997363,0.34802665174704006
410,5.0,4750,-3.0,0.16301581425435174,0.3678888084904611
411,3.5,5000,-3.0,0.340281827029829,0.3110105378303454
412,4.0,5000,-3.0,0.3096889847206039,0.32516437519435615
413,4.5,5000,-3.0,0.2704342426166059,0.3333284836799623
414,5.0,5000,-3.0,0.22374798433014104,0.3476248853431439
415,3.5,5250,-3.0,0.3422651757532983,0.31433864989741694
416,4.0,5250,-3.0,0.31594023325982995,0.32627336645053673
417,4.5,5250,-3.0,0.2877555790250542,0.3323467786342488
418,5.0,5250,-3.0,0.2514128158556615,0.34193820892251375
419,3.5,5500,-3.0,0.34995937484400413,0.30795905560716386
420,4.0,5500,-3.0,0.3262919218758135,0.32301413349110464
421,4.5,5500,-3.0,0.30194340620394444,0.33259085303223346
422,5.0,5500,-3.0,0.27354485167509973,0.33985678249174195
423,3.5,5750,-3.0,0.35491294429227266,0.30202650547053367
424,4.0,5750,-3.0,0.3324076494746546,0.3186948738571841
425,4.5,5750,-3.0,0.30921719106417034,0.3302300702205173
426,5.0,5750,-3.0,0.2838574107874746,0.33867231065927844
427,3.5,6000,-3.0,0.357836033412108,0.29389397054182564
428,4.0,6000,-3.0,0.3364583145393555,0.31229548577680155
429,4.5,6000,-3.0,0.3169422381808495,0.32483077567533486
430,5.0,6000,-3.0,0.2945931634075036,0.33523985889056895
431,3.5,6250,-3.0,0.358330009033151,0.28899009131754044
432,4.0,6250,-3.0,0.3383724875132343,0.30717479015343474
433,4.5,6250,-3.0,0.32128910225541774,0.3198700413286574
434,5.0,6250,-3.0,0.3009199015546721,0.33053363705999467
435,3.5,6500,-3.0,0.35506775514600303,0.2849090780864361
